Entry,pstr_c3,pstr_c5,pstr_c7,pstr_c8,pstr_d3,pstr_d5,pstr_d7
O74477,350,187,696,279,311,24,68
O74480,48,51,66,14,71,12,10
O74489,8,2,1,0,8,6,0
O74493,58,20,30,30,31,3,0
O74507,15,31,47,25,70,7,8
O74534,87,105,125,106,186,17,10
O74545,20,19,41,28,62,0,0
O74561,5,8,48,0,15,2,0
O74627,15,24,52,22,47,8,6
O74685,23,9,35,32,30,3,5
O74718,0,0,0,0,0,0,0
O74738,51,56,26,18,17,24,0
O74800,20,11,19,11,21,4,0
O74803,360,244,455,308,258,82,39
O74832,29,20,15,19,19,10,1
O74836,0,0,0,0,0,0,0
O74855,81,40,180,60,100,10,0
O74856,186,144,321,162,141,49,8
O74857,113,57,67,54,80,13,18
O74859,39,66,79,24,51,10,8
O74862,104,67,93,109,118,19,11
O74885,0,0,0,0,0,0,0
O74959,903,690,2565,782,983,141,145
O74965,194,109,268,53,148,24,6
O74976,221,199,604,241,241,19,35
O75001,0,0,47,0,38,0,3
O75175,104,97,371,106,92,17,18
O75179,456,338,992,535,467,123,62
O75197,262,282,486,214,307,51,17
O75343,0,0,7,12,3,0,0
O75347,41,29,38,35,70,5,9
O75355,86,45,85,31,44,6,6
O75386,29,40,40,9,22,0,0
O75400,257,150,248,88,185,36,0
O75417,0,0,0,5,0,0,0
O75533,909,488,1026,592,200,124,13
O75582,50,7,31,10,4,0,0
O75600,56,38,120,23,91,9,3
O75602,0,0,0,0,0,0,0
O75616,19,51,4,11,44,2,0
O75643,307,307,656,267,228,44,11
O75691,0,0,0,0,0,1,0
O75762,3,14,16,10,6,0,0
O75808,434,200,933,326,452,21,25
O75832,98,95,147,88,84,19,5
O75899,0,15,0,0,0,5,0
O75936,200,159,343,222,203,32,52
O75943,35,20,79,11,28,13,0
O76083,104,44,231,28,144,5,6
O76360,0,1,15,10,16,3,0
O76512,32,26,11,14,19,0,0
O76856,13,15,63,1,7,8,0
O76924,85,73,79,70,59,18,4
O77404,31,38,117,70,49,15,4
O77460,0,0,0,0,0,0,0
O77676,56,46,73,31,31,1,0
O77821,75,76,163,112,146,9,10
O78410,687,354,1134,471,617,105,62
O78428,0,0,0,0,0,0,0
O78475,126,18,123,91,41,26,0
O78490,51,37,106,25,90,5,4
O78516,614,413,1610,584,255,84,24
O80327,66,43,314,59,75,0,14
O80358,17,13,6,5,10,14,4
O80396,105,40,173,41,81,31,6
O80397,55,5,85,38,52,2,0
O80480,51,138,346,110,84,15,1
O80513,75,74,250,24,66,8,6
O80548,0,29,46,7,10,0,0
O80763,56,100,142,64,106,18,3
O80775,24,27,79,17,63,2,9
O80786,0,0,0,0,0,0,0
O80796,112,31,175,53,93,5,2
O80832,22,7,81,8,21,0,0
O80840,109,57,147,65,98,26,9
O80845,22,37,128,3,43,5,5
O80925,31,1,18,8,12,5,0
O80929,1935,1277,3022,2229,1373,410,200
O80934,103,93,199,88,132,17,8
O81014,0,1,0,0,1,0,3
O81024,10,2,26,6,21,2,0
O81028,0,8,0,7,1,0,0
O81148,445,462,785,621,408,118,79
O81304,40,15,67,14,33,3,5
O81332,104,92,185,71,109,29,16
O81360,16,19,135,21,57,0,8
O81716,42,28,100,15,49,3,8
O81742,267,192,481,178,387,64,67
O81845,75,26,108,32,77,8,0
O81852,86,103,417,105,159,17,29
O81864,89,42,80,51,89,5,26
O81931,0,0,0,0,0,0,0
O82018,19,33,119,17,38,6,0
O82039,184,67,240,163,154,30,7
O82040,8,9,70,8,35,3,0
O82143,433,291,609,303,349,71,106
O82175,14,10,50,10,31,4,0
O82201,42,60,88,75,75,26,12
O82221,319,164,754,303,275,57,23
O82233,173,82,166,127,19,14,5
O82244,25,8,22,34,17,5,0
O82251,30,70,222,19,61,15,19
O82261,5,3,26,0,9,10,0
O82316,0,0,0,0,0,0,0
O82390,165,243,256,237,161,52,25
O82392,322,193,894,220,306,40,28
O82413,281,184,564,202,279,55,43
O82462,179,104,197,144,243,38,40
O82528,3748,2054,5049,3710,1463,660,143
O82531,133,77,818,129,209,17,26
O82567,2,0,2,5,0,0,0
O82568,147,58,106,87,132,27,9
O82637,126,68,272,139,181,31,35
O82659,83,63,130,18,74,20,0
O82663,0,8,0,9,3,5,0
O82756,4,8,19,0,23,8,0
O82782,69,48,50,26,88,27,4
O82796,29,47,67,17,37,5,6
O82797,784,579,1391,903,820,142,55
O83075,9,0,15,1,7,3,0
O83142,36,10,138,19,13,6,0
O83553,12,0,0,0,0,0,0
O84836,17,5,9,4,4,0,0
O85213,65,38,80,52,95,2,3
O86271,117,50,144,55,64,8,9
O86309,43,29,57,27,36,3,11
O86365,18,50,46,8,42,2,0
O86509,48,35,123,74,40,8,0
O86564,0,21,28,22,13,1,0
O87444,0,0,6,0,0,0,0
O88022,164,131,255,113,172,21,17
O88342,55,27,70,41,85,2,0
O88345,83,70,241,66,122,12,6
O88351,0,6,27,15,9,0,0
O88398,21,30,108,22,54,2,2
O88407,102,94,287,112,139,16,4
O88427,44,25,46,24,46,16,0
O88445,20,20,91,31,33,9,3
O88448,36,28,55,0,36,12,0
O88457,248,233,410,137,304,17,27
O88502,63,53,169,13,52,5,3
O88531,173,168,405,97,129,36,19
O88554,86,58,132,100,108,8,1
O88587,29,23,38,10,82,5,9
O88600,738,573,1246,579,715,102,72
O88703,7,10,52,20,9,0,6
O88704,20,47,150,27,76,6,20
O88705,184,153,472,113,175,23,18
O88751,24,18,66,26,26,1,0
O88813,90,44,160,74,146,46,0
O88848,84,108,154,54,106,21,12
O88851,5,14,26,54,23,7,0
O89017,337,337,1069,250,321,40,27
O89019,92,61,97,56,82,20,0
O89043,8,4,39,22,29,7,3
O89107,46,6,31,18,22,1,1
O89114,47,25,33,68,65,14,13
O89116,23,14,7,18,19,0,0
O93257,24,34,59,8,42,4,0
O93530,39,38,161,36,84,6,2
O93741,81,150,484,112,130,10,2
O93794,0,0,0,0,0,0,0
O93796,91,50,115,49,93,13,0
O93927,43,29,115,68,52,7,10
O93937,226,182,798,236,231,11,26
O94235,173,95,253,120,122,32,9
O94264,93,78,114,81,103,24,7
O94268,120,108,154,63,180,36,1
O94271,21,9,55,32,17,2,8
O94289,158,143,205,83,101,52,14
O94296,83,77,59,29,66,37,11
O94313,21,6,66,14,8,0,0
O94335,153,190,238,191,218,71,29
O94383,95,78,162,60,71,19,9
O94387,59,40,38,62,52,3,4
O94431,41,52,69,51,55,9,3
O94432,241,159,331,169,213,51,13
O94451,892,522,811,548,684,142,98
O94477,0,1,0,0,2,0,0
O94480,290,276,637,257,430,44,34
O94481,244,141,239,176,167,53,35
O94489,1,7,8,0,12,7,0
O94505,99,44,134,100,117,14,8
O94536,153,133,132,44,126,34,16
O94580,16,30,85,37,25,2,0
O94601,40,35,102,37,44,4,0
O94606,0,14,3,0,6,0,0
O94613,0,0,5,0,1,0,0
O94623,151,141,339,223,163,28,40
O94628,2,23,19,7,22,1,7
O94673,8,20,33,22,34,16,0
O94680,17,7,5,13,13,6,0
O94712,60,38,57,14,55,3,10
O94738,21,25,49,17,46,3,0
O94761,5,10,27,16,14,1,0
O94973,57,18,93,28,85,7,1
O95155,113,64,252,113,197,6,1
O95177,13,5,38,35,10,1,0
O95180,68,55,120,46,99,13,13
O95239,86,37,94,90,82,16,10
O95271,215,194,491,201,224,63,25
O95342,0,0,0,0,0,0,0
O95372,204,130,235,96,201,45,22
O95394,49,46,101,45,70,9,10
O95400,19,48,129,43,57,6,5
O95551,30,35,43,28,23,1,3
O95562,29,2,35,13,18,4,0
O95571,57,70,411,107,149,4,7
O95628,92,13,80,22,8,2,0
O95671,18,29,9,40,17,4,11
O95714,49,30,65,37,37,17,11
O95801,156,117,205,89,157,26,11
O95861,0,1,0,0,0,0,0
O95922,1,4,3,0,9,0,5
O95985,358,205,428,251,429,49,83
O95995,0,0,0,0,0,0,0
O96099,40,21,69,38,63,7,18
O96269,1164,760,2248,1589,1024,319,138
O96651,18,3,38,0,8,1,3
O96774,0,0,0,0,0,0,0
O96821,61,125,173,73,80,11,7
O96860,326,236,544,313,286,66,24
O96876,168,86,169,106,116,23,14
O96952,0,11,17,10,4,0,0
O97143,21,7,25,24,9,0,0
O97159,137,73,267,111,153,20,24
O97313,409,299,735,542,444,114,37
O97341,224,104,276,94,215,29,16
O97397,334,196,504,299,279,78,67
O97484,0,0,0,0,0,0,0
O97704,4,3,27,10,1,3,0
O97860,1387,1014,3386,1175,1264,135,127
O99252,896,1267,7862,4530,191,482,6
O99256,2190,759,15316,14775,386,395,9
P00052,27,10,22,12,14,7,0
P00110,5589,3784,13157,5447,5410,953,590
P00168,11,0,6,9,2,5,0
P00171,196,176,545,298,272,48,21
P00175,39,14,53,25,24,8,8
P00515,13,2,20,16,1,2,0
P00516,106,36,173,49,103,12,2
P00546,0,0,0,0,0,0,3
P00565,6,0,30,2,9,0,0
P00566,8,9,21,0,3,1,0
P00569,207,146,465,147,158,35,33
P00632,28,26,39,7,29,9,0
P00785,41,83,186,82,85,4,5
P00792,0,5,12,0,6,0,0
P00829,1189,810,1522,893,563,211,76
P00883,13,6,7,0,1,6,0
P00893,17,21,17,3,19,2,0
P02362,0,0,0,0,0,0,0
P02402,1212,1074,1738,1305,745,262,88
P02556,217,141,380,190,270,20,29
P02578,56,30,76,3,77,25,0
P02588,41,29,67,6,44,17,0
P02589,412,84,581,288,474,22,34
P02597,113,150,205,121,215,44,28
P02598,10,6,35,6,12,0,0
P02599,186,110,328,96,258,38,7
P02628,9,20,27,0,17,0,0
P02640,0,1,27,0,10,5,1
P02711,73,30,71,33,46,0,0
P02719,42,69,210,74,68,5,14
P02730,184,143,548,182,130,12,8
P02750,0,0,0,0,1,0,0
P02827,0,0,0,0,0,0,0
P02980,142,172,317,134,243,41,67
P02981,616,328,987,444,580,87,58
P02982,452,295,768,283,299,51,26
P03833,1,9,28,11,4,0,0
P03954,91,60,147,94,120,12,3
P03958,57,41,105,124,96,3,24
P04069,43,32,96,42,28,10,11
P04072,66,16,113,93,14,2,0
P04078,200,129,466,93,155,15,0
P04146,0,0,0,0,0,0,0
P04147,92,59,133,76,107,24,21
P04630,14,32,86,15,18,3,0
P04635,25,15,38,12,50,5,10
P04801,4,0,5,0,4,0,0
P04839,17,20,34,10,29,1,0
P04904,22,18,35,13,36,9,0
P04919,78,45,207,40,59,9,4
P05063,0,0,0,0,0,0,0
P05102,25,13,44,37,40,5,4
P05130,0,3,4,0,0,0,0
P05132,200,238,483,124,251,26,11
P05370,11,10,59,6,34,7,2
P05438,150,184,301,123,181,49,20
P05455,23,18,47,13,42,1,0
P05689,102,152,660,131,117,15,12
P05714,15,11,39,0,20,8,0
P05744,228,163,514,202,267,37,22
P05934,102,74,168,76,119,16,14
P05990,0,0,8,0,0,2,0
P06147,0,0,0,0,0,0,0
P06149,49,32,75,33,67,7,7
P06197,38,29,142,34,86,7,2
P06244,31,30,166,31,17,0,4
P06565,206,96,388,105,91,6,0
P06660,71,51,164,68,52,16,0
P06787,17,20,42,26,47,5,6
P06795,135,44,176,92,25,7,18
P06801,122,83,284,69,88,25,0
P07102,66,46,138,42,83,16,6
P07103,19,1,39,8,16,5,0
P07192,34,70,271,44,82,6,7
P07205,225,178,458,87,170,37,23
P07237,170,131,194,72,240,48,30
P07259,41,54,183,45,53,16,0
P07260,57,38,260,79,66,8,0
P07267,96,65,91,48,81,20,4
P07334,8,10,83,7,21,0,0
P07335,5,10,61,18,22,0,0
P07342,12,19,157,15,30,0,5
P07346,21,18,89,11,39,4,0
P07347,105,135,187,82,84,33,11
P07463,155,80,171,98,117,10,8
P07497,66,43,78,66,106,18,5
P07661,193,100,254,100,194,37,23
P07683,98,163,339,100,183,32,35
P07735,77,44,75,21,80,9,12
P07756,3,0,0,7,1,2,0
P07814,0,0,11,0,4,0,0
P07850,30,41,65,18,23,0,0
P07857,751,631,2269,789,870,155,67
P07858,86,33,198,54,74,17,15
P07871,33,47,216,34,54,2,17
P07896,52,0,123,7,25,0,7
P07928,0,0,0,0,0,0,0
P07983,47,11,112,16,38,14,0
P08053,90,76,248,94,202,14,12
P08096,148,103,136,61,108,38,13
P08166,22,35,54,16,32,4,0
P08183,406,171,698,278,277,63,12
P08201,39,46,131,26,45,6,0
P08212,4601,3025,9475,4620,3697,881,382
P08424,141,67,239,101,111,25,0
P08524,464,203,712,334,539,83,56
P08548,1988,1344,2540,2210,2552,392,215
P08579,163,164,368,122,224,24,0
P08594,22,18,37,29,21,6,0
P08603,55,48,49,24,93,2,0
P08635,33,6,48,25,44,13,15
P08734,4,0,10,0,0,0,0
P08799,0,0,5,0,1,0,0
P08965,209,207,863,338,401,110,18
P08976,843,634,1868,896,690,146,64
P08994,27,46,272,24,48,6,0
P08995,111,113,210,92,90,2,17
P09095,3,9,5,0,2,2,0
P09189,37,15,15,16,23,5,10
P09195,273,259,1021,295,248,33,9
P09204,606,493,1422,361,454,70,21
P09205,296,376,1309,294,342,97,31
P09243,88,64,227,167,100,17,26
P09398,57,35,122,64,73,28,8
P09437,841,893,3499,851,899,180,105
P09622,18,36,250,45,71,6,6
P09760,25,29,53,2,10,8,0
P09795,0,0,0,0,0,1,0
P09874,262,213,513,192,323,41,56
P09884,0,0,0,0,0,0,0
P09889,293,219,607,268,300,98,11
P09954,1,0,11,1,2,3,0
P0A0E4,190,220,386,180,205,40,35
P0A0J6,116,96,242,83,124,24,5
P0A357,70,56,108,79,56,13,0
P0A3B4,41,61,228,37,67,12,13
P0A573,666,400,880,485,616,129,49
P0A5D4,46,26,39,19,46,19,0
P0A5F6,69,60,83,83,107,6,27
P0A8Y7,9,27,0,0,10,24,0
P0A962,17,37,27,19,30,5,0
P0A9H7,90,68,97,50,106,21,3
P0A9J5,19,24,54,34,25,2,0
P0A9L5,6,7,32,7,6,0,0
P0A9T5,116,137,181,98,181,56,10
P0A9W5,122,65,268,110,166,11,52
P0AAD5,47,35,54,28,38,4,0
P0AAW0,4,0,13,5,5,0,0
P0AB70,35,14,50,19,24,8,7
P0AB73,40,30,167,40,73,2,0
P0AB91,5,23,48,22,61,2,18
P0AC33,54,54,196,66,95,12,0
P0AC59,281,89,566,233,290,31,16
P0AC91,40,116,276,66,94,9,12
P0ACA9,13,10,40,15,27,6,4
P0AE94,13,20,39,8,16,7,4
P0AEB5,94,31,225,55,113,7,12
P0AEP1,83,98,268,50,128,17,10
P0AEQ1,280,151,471,153,345,71,26
P0AER0,20,18,42,0,24,1,0
P0AFG8,0,0,0,0,4,0,0
P0AFR6,38,35,54,38,53,4,5
P0AFS6,70,29,169,107,143,13,13
P0AG15,21,30,119,38,51,21,0
P0AGJ4,0,3,0,0,1,0,0
P0AGM0,30,45,54,30,46,12,0
P0C043,37,23,82,23,70,4,0
P0C061,56,72,153,55,86,26,0
P0C064,0,8,0,0,0,0,0
P0C073,28,30,97,27,43,0,3
P0C0L7,114,83,220,122,88,16,29
P0C1H7,6,2,0,4,17,0,0
P0C1I5,64,41,125,56,71,16,7
P0C1I7,245,170,233,109,219,47,43
P0C1I8,107,89,116,59,139,20,23
P0C1J0,0,4,4,31,7,0,3
P0C1J3,339,150,606,310,340,17,27
P0C1S9,13,21,55,0,24,0,6
P0C224,0,0,0,0,0,0,0
P0C2H6,833,502,1580,1005,826,115,66
P0C550,13,9,49,32,14,0,0
P0C588,0,8,3,1,2,1,0
P0C5J9,58,64,85,37,44,36,5
P0C605,506,403,993,384,607,66,28
P0C6B8,124,76,174,102,58,7,4
P0C6E7,31,25,61,61,36,6,4
P0C6F1,0,0,0,0,2,0,0
P0C7N9,6,4,17,10,25,2,7
P0C7Q1,127,11,198,133,130,20,11
P0C7R3,17,27,14,52,28,9,0
P0C870,28,25,30,19,39,15,4
P0C872,61,94,107,56,87,24,15
P0C881,205,30,299,101,50,1,0
P0C8K8,18,4,121,13,19,0,1
P0C8M8,229,150,279,134,242,46,39
P0C956,519,479,1039,578,447,101,90
P0C9A7,129,103,124,112,133,19,8
P0CAZ0,210,14,118,110,201,7,10
P0CB32,92,73,137,48,105,17,26
P0CE10,27,17,97,28,33,5,0
P0CE69,0,3,8,12,6,3,5
P0CG76,0,4,0,3,0,22,0
P0CG83,16,11,26,3,18,7,9
P0CH30,608,510,930,587,569,75,34
P0CH37,0,13,0,0,0,0,0
P0CI65,53,62,96,78,50,23,4
P0CK96,51,65,55,35,84,14,5
P0CL18,75,65,142,58,140,18,26
P0CL94,0,6,0,0,0,0,0
P0CM27,21,37,56,40,26,25,0
P0CM30,6,22,35,15,15,10,0
P0CM96,718,383,721,621,486,88,86
P0CM97,32,15,19,6,18,3,0
P0CN04,89,76,281,81,43,12,10
P0CN26,0,0,0,0,0,0,0
P0CN90,131,145,170,62,209,31,1
P0CN91,28,33,77,13,17,4,1
P0CO29,14,10,35,19,19,7,16
P0CP40,259,229,606,206,263,44,22
P0CP46,22,25,120,26,58,6,0
P0CP68,92,50,53,69,86,11,3
P0CQ26,74,56,73,53,93,23,13
P0CQ37,0,0,0,0,0,0,0
P0CQ67,58,72,22,20,55,30,7
P0CQ76,82,26,43,65,51,30,6
P0CQ96,103,130,255,80,140,12,16
P0CR38,375,274,731,284,254,55,30
P0CR66,0,6,15,0,0,0,4
P0CR98,29,16,70,21,52,2,0
P0CS14,161,115,262,134,175,22,12
P0CS32,142,77,199,131,148,20,2
P0CT24,0,2,5,6,12,1,0
P0CT29,52,5,15,10,13,0,0
P0CT30,239,167,205,130,170,20,19
P0CT32,0,0,0,0,0,0,0
P0CT61,1229,627,2535,1461,942,199,75
P0CT67,58,96,308,146,114,39,3
P0CT78,1303,809,1911,1102,993,232,117
P0CT80,1873,1241,3403,2392,1619,469,153
P0CT84,700,423,1294,673,714,126,52
P0CU30,62,44,90,29,83,15,1
P0CU68,24,48,109,29,66,0,0
P0CY21,0,0,0,0,1,0,0
P0DD25,507,458,1677,581,701,92,70
P0DJ14,1734,1106,3278,1949,1332,278,89
P0DJ15,0,0,0,0,0,0,0
P0DJ17,0,0,0,0,0,0,0
P0DJ19,517,325,1014,537,391,91,28
P0DJ22,0,0,0,0,0,0,0
P0DJ23,0,0,0,0,0,0,0
P0DJ25,114,157,215,157,75,35,34
P0DJ54,0,0,0,0,0,0,0
P0DJ56,394,195,705,357,300,74,33
P0DJ57,0,0,0,0,0,0,0
P0DJ58,0,0,0,0,0,0,0
P0DJ59,0,0,0,0,0,0,0
P0DJ60,1199,529,1878,1109,874,146,112
P0DJG9,82,37,51,5,55,15,0
P0DJJ2,291,156,422,244,240,31,15
P0DKC4,218,127,427,222,179,29,10
P0DKH2,87,67,193,46,53,5,7
P0DKH3,404,319,1107,272,394,69,28
P0DL09,179,176,394,189,205,27,39
P0DMA5,16,10,27,17,13,0,3
P0DMQ6,118,68,314,136,138,9,0
P0DN22,63,47,86,69,70,20,18
P0DN30,84,14,23,0,0,0,0
P0DO23,6,3,16,0,9,3,0
P0DOW2,32,2,66,25,53,8,0
P0DPA0,223,105,293,153,211,18,37
P0DPA1,24,19,31,10,3,0,0
P0DPD7,198,159,568,171,189,62,24
P0DPE0,36,37,57,30,53,1,9
P0DPE1,0,0,0,0,0,0,0
P10090,61,38,178,31,61,12,5
P10246,352,68,296,121,298,21,29
P10351,116,129,252,109,155,23,22
P10475,77,90,415,50,72,2,0
P10477,127,85,311,107,64,8,0
P10733,79,68,156,120,108,14,7
P10768,77,60,219,68,114,7,5
P10770,5066,3520,10826,5268,4154,719,394
P10775,85,115,268,55,102,7,0
P10876,30,26,133,10,53,10,6
P10878,0,0,0,0,0,0,0
P10993,161,100,150,76,158,13,12
P10994,0,0,0,0,1,0,0
P10995,272,151,379,191,266,75,37
P11024,71,52,330,44,125,4,8
P11029,285,551,1521,111,269,84,25
P11076,88,18,62,19,63,4,17
P11103,369,295,401,317,254,59,41
P11118,196,149,304,120,223,61,18
P11139,1083,804,1484,1088,1632,254,181
P11144,8087,6460,15963,8153,7901,1512,964
P11179,613,465,1017,601,549,88,53
P11181,310,121,668,206,251,28,33
P11183,4,6,16,8,12,0,0
P11348,22,12,42,10,30,3,8
P11369,0,0,0,0,0,0,0
P11408,0,5,13,0,2,0,0
P11442,0,0,7,0,12,0,0
P11467,41,33,84,32,38,3,0
P11497,54,0,38,30,15,3,0
P11503,5,0,0,0,0,0,0
P11620,0,5,20,0,1,0,0
P11857,29,53,32,36,17,2,0
P11883,68,66,217,26,84,30,22
P12007,9,26,49,5,31,8,0
P12078,71,11,42,79,62,12,0
P12311,19,5,12,19,29,1,0
P12336,7,3,10,0,0,0,0
P12352,7,9,24,0,7,13,0
P12368,184,66,262,63,131,13,22
P12530,367,204,722,345,436,78,29
P12545,17,0,4,17,0,0,0
P12646,0,0,0,0,5,0,0
P12680,27,55,69,27,54,10,4
P12711,0,0,0,0,0,0,0
P12759,71,53,170,88,82,5,0
P12794,826,528,1152,660,740,97,76
P12833,0,1,16,0,6,0,0
P12864,110,107,231,88,103,29,13
P13009,0,0,0,0,0,3,0
P13023,0,0,0,0,0,0,0
P13466,67,57,87,37,110,19,6
P13489,95,42,194,100,178,13,21
P13586,5,0,12,11,2,0,0
P13607,0,0,0,0,0,0,0
P13667,191,136,291,199,204,40,29
P13686,126,157,237,165,183,7,12
P13723,0,0,0,0,0,0,0
P13803,247,118,425,232,219,33,4
P13952,56,43,185,37,37,4,7
P14002,1237,857,2248,1003,1263,200,111
P14065,90,106,173,134,82,19,0
P14070,622,570,2255,687,572,85,75
P14080,0,0,0,0,0,0,0
P14100,90,60,121,33,49,8,0
P14198,3,0,43,1,3,0,0
P14223,0,0,0,0,0,0,0
P14248,0,0,5,0,2,0,0
P14285,41,52,120,61,48,9,7
P14315,12,3,33,8,23,0,0
P14318,49,36,171,28,44,14,3
P14407,0,0,7,12,0,0,0
P14540,6,5,66,1,12,1,0
P14604,100,73,125,152,72,34,12
P14642,1054,885,2186,1000,916,174,51
P14644,25,56,165,37,54,2,10
P14658,0,0,0,0,0,0,0
P14686,254,165,376,191,311,54,13
P14735,384,256,673,314,412,97,86
P14749,337,258,678,324,420,68,64
P14766,238,184,591,263,251,46,62
P14779,304,35,745,204,320,13,22
P14794,188,121,508,130,127,8,8
P14799,3,5,33,10,5,0,0
P14802,169,55,248,80,102,15,12
P14824,216,140,326,137,147,24,15
P14832,594,405,676,450,580,102,75
P14851,0,0,0,0,0,0,0
P14853,522,362,5441,2870,649,104,16
P14909,43,40,36,36,45,1,0
P15043,88,52,135,76,82,22,4
P15086,0,0,0,0,0,0,0
P15094,36,40,147,103,87,11,6
P15345,28,6,28,31,33,4,0
P15348,9,0,3,0,0,0,0
P15381,23,12,90,14,18,10,0
P15395,196,85,364,137,196,44,10
P15398,46,34,90,11,71,15,1
P15436,0,0,0,0,0,0,0
P15442,43,18,94,44,48,20,0
P15446,5,4,36,1,12,0,1
P15512,23,21,43,26,43,11,3
P15533,113,60,125,65,100,7,0
P15555,276,247,685,237,361,41,20
P15558,0,0,4,0,0,0,0
P15567,251,183,671,245,143,10,10
P15602,0,0,0,0,0,0,0
P15623,25,64,280,36,27,12,0
P15731,213,58,542,146,136,25,0
P15828,0,5,11,0,0,0,0
P15847,33,19,54,55,38,10,8
P15916,24,61,65,46,47,16,8
P16068,38,53,236,38,48,11,5
P16100,195,296,962,220,280,61,25
P16120,53,105,156,78,113,38,27
P16149,291,158,461,260,311,51,37
P16157,2244,1367,3650,1850,2344,383,223
P16171,0,0,0,0,0,0,0
P16228,786,505,1404,701,546,104,70
P16259,68,35,188,40,82,11,14
P16260,0,7,7,9,6,1,0
P16273,238,317,1068,271,377,39,33
P16340,465,287,443,281,291,94,21
P16389,122,72,135,97,86,23,0
P16543,31,11,37,19,38,5,0
P16603,0,0,0,0,0,0,0
P16638,6,6,3,1,4,10,5
P16905,69,16,29,21,33,13,8
P16924,143,74,121,120,161,17,20
P17019,120,76,131,76,123,15,20
P17183,331,323,1288,278,368,91,71
P17210,29,0,115,23,19,1,9
P17213,0,25,75,10,13,0,0
P17326,0,0,0,0,0,0,0
P17439,55,60,103,85,79,11,10
P17608,244,173,230,120,188,41,27
P17612,42,23,76,70,87,25,9
P17624,46,21,85,88,63,12,4
P17741,211,143,274,46,102,23,5
P17859,57,30,139,25,64,12,4
P17971,162,297,351,136,237,43,31
P17980,87,24,147,56,51,6,0
P18101,0,3,31,0,13,2,0
P18142,18,16,70,44,49,9,0
P18160,195,82,370,124,169,12,15
P18172,0,0,0,8,0,0,0
P18266,27,20,86,11,16,6,0
P18294,142,25,236,59,135,14,2
P18405,50,8,45,20,38,5,0
P18493,519,274,801,391,340,44,39
P18621,0,0,0,0,0,0,0
P18773,253,162,328,117,207,24,11
P18858,22,19,1,13,13,8,0
P18910,9,6,36,0,1,3,0
P19123,18,4,13,10,13,3,0
P19269,34,35,59,16,58,8,1
P19436,0,0,0,0,0,0,0
P19468,21,16,26,1,26,10,0
P19485,431,389,1264,351,553,57,56
P19515,82,57,141,52,115,9,12
P19543,0,0,0,0,0,0,0
P19848,189,235,797,301,299,49,29
P20060,2,0,0,0,0,4,0
P20290,584,437,1277,806,481,119,64
P20348,15,6,21,19,20,1,0
P20397,71,76,61,27,95,31,14
P20449,42,48,113,41,93,8,12
P20593,0,0,0,0,0,0,0
P20595,62,85,223,103,51,14,12
P20650,25,21,34,14,39,0,0
P20753,206,212,562,235,204,76,28
P20790,17,11,28,20,31,0,3
P20807,222,5,255,165,218,11,50
P20901,8,27,35,15,30,0,0
P20904,5,6,19,0,2,0,0
P21187,313,216,511,232,288,54,26
P21334,108,137,211,78,109,57,14
P21342,126,117,208,68,105,34,35
P21369,382,333,553,424,409,70,8
P21439,73,29,109,14,25,7,0
P21441,0,0,2,6,4,0,0
P21447,119,54,404,88,51,4,11
P21448,283,163,954,304,338,21,7
P21522,0,0,0,0,0,5,0
P21524,12,7,35,14,7,0,0
P21567,736,269,761,549,201,95,11
P21616,66,130,372,64,54,19,0
P21696,0,0,0,0,0,0,14
P21727,0,0,0,0,0,0,0
P21775,175,192,727,173,203,43,10
P21820,3,9,5,0,10,2,3
P21872,151,30,249,146,14,10,0
P21878,20,11,4,1,13,0,13
P21894,0,0,0,0,0,0,0
P21913,95,118,193,70,117,8,19
P21964,99,81,373,55,132,34,3
P22002,36,26,27,9,17,3,0
P22045,0,0,3,0,0,3,0
P22061,8,11,29,2,4,0,0
P22082,1,4,19,0,2,0,0
P22102,0,0,0,0,0,0,0
P22105,164,113,261,103,204,31,11
P22125,47,55,153,33,61,9,12
P22131,0,0,0,0,0,0,0
P22202,10,5,62,29,21,0,0
P22232,83,50,196,102,77,14,6
P22274,522,293,1366,640,637,155,34
P22303,46,35,116,59,67,7,9
P22513,2930,2208,8914,2440,2636,395,304
P22543,34,71,127,12,65,28,4
P22589,146,66,274,91,114,19,37
P22630,91,57,152,40,44,25,11
P22696,781,661,1288,659,770,164,146
P22734,2,7,22,4,8,2,0
P22738,0,0,0,0,0,0,0
P22792,3,0,8,10,0,0,0
P22897,36,27,51,5,36,3,0
P22944,969,1025,2046,771,818,155,120
P23004,22,30,124,37,37,16,0
P23034,63,35,97,39,63,6,3
P23111,6,10,39,3,19,2,0
P23231,83,58,145,49,82,22,0
P23254,101,74,350,84,155,28,2
P23286,111,67,175,87,117,16,4
P23344,235,273,273,357,396,89,55
P23358,0,0,0,0,0,0,0
P23403,1204,838,2448,2195,1266,216,82
P23437,0,0,0,0,0,0,0
P23538,0,0,0,0,0,0,0
P23548,4,52,55,10,12,0,0
P23566,194,111,365,177,169,19,5
P23654,44,36,22,28,30,3,0
P23671,72,37,44,41,59,7,10
P23678,1,0,10,1,0,0,0
P23796,0,0,0,0,1,0,0
P23869,227,192,562,354,195,37,37
P23902,50,40,94,28,50,15,0
P23903,156,135,427,105,222,31,8
P23921,0,0,0,0,0,0,5
