Entry,pstr_c3,pstr_c5,pstr_c7,pstr_c8,pstr_d3,pstr_d5,pstr_d7
Q5M7N9,3042,9309,4664,7264,3963,4652,1062
Q5M823,55,172,118,141,79,89,49
Q5M856,159,137,161,182,262,222,12
Q5M8K8,334,341,290,253,476,314,215
Q5M8V2,103,142,82,89,108,111,70
Q5M8W9,436,329,461,379,527,283,320
Q5M9N4,58,59,20,20,50,69,46
Q5MAU8,376,989,943,1426,260,559,285
Q5MB13,117,134,63,105,150,78,47
Q5MD89,3738,424,608,814,4384,5657,15935
Q5MGQ0,2,5,6,2,6,11,1
Q5MJ86,0,0,0,0,8,0,11
Q5MPA9,1136,1437,640,1054,880,852,632
Q5N3E5,0,0,0,0,0,0,0
Q5N800,0,0,0,0,0,2,0
Q5N8Z0,5992,6091,3052,6960,3841,4987,4110
Q5NA18,199,516,199,201,241,411,97
Q5NAT8,0,0,0,0,0,0,0
Q5NB82,0,0,0,0,0,22,0
Q5NC57,399,610,407,791,567,652,226
Q5NC83,506,592,243,513,542,662,405
Q5NDE7,4092,2826,2973,5364,4347,6473,4372
Q5NDL3,561,277,66,171,643,197,54
Q5NVA9,58,102,50,7,209,94,24
Q5NVB5,1228,1334,1231,1363,2482,1863,1921
Q5NVD7,319,491,372,737,300,357,488
Q5NVI9,1347,1575,676,1266,717,1037,831
Q5NVN7,1101,1950,918,1694,1072,1387,952
Q5NVP8,554,647,541,573,422,613,197
Q5NVR2,3631,3641,2485,2548,3883,3977,1322
Q5P203,110,445,31,58,110,591,78
Q5PNZ1,34,23,46,21,32,0,0
Q5PPI7,556,1842,1245,1530,1163,1427,754
Q5PPR6,0,0,4,0,2,0,0
Q5PPV3,575,578,422,705,633,683,314
Q5PPZ5,834,781,216,401,1107,700,213
Q5PPZ9,183,502,217,257,358,250,15
Q5PQ09,592,660,436,722,537,537,413
Q5PQ35,30,127,49,40,49,44,449
Q5PQ44,194,199,151,165,252,240,173
Q5PQ50,251,364,200,469,296,235,145
Q5PQ59,417,358,122,261,347,335,28
Q5PQ92,50,31,115,70,73,27,48
Q5PQJ9,523,520,227,434,534,489,296
Q5PQN0,0,15,0,14,14,9,0
Q5PQY6,788,1068,652,698,939,1135,5693
Q5PQZ3,797,885,314,529,779,815,262
Q5PR00,314,476,411,850,509,457,154
Q5PRC1,540,1078,782,928,1329,1321,488
Q5PRC7,232,134,66,132,157,167,83
Q5PRD0,496,597,574,368,293,438,215
Q5PRE5,2527,6773,4017,4160,2617,4038,548
Q5PYH7,13,15,0,15,2,10,8
Q5Q995,3254,3538,2057,2668,2619,4004,1959
Q5QD08,237,466,231,323,244,431,350
Q5QD21,46,68,33,40,37,88,37
Q5QJC4,319,319,103,200,416,353,155
Q5QMN3,0,0,0,0,1,0,0
Q5QNI2,1320,2283,1819,3018,2725,1830,1071
Q5QNQ6,1133,2329,1402,1897,1507,1559,817
Q5R1W5,1830,2258,1405,1486,1833,1730,944
Q5R2J2,10126,9661,8863,12831,12368,14457,27909
Q5R3I4,3343,741,962,1825,1999,670,460
Q5R465,0,0,0,0,0,0,0
Q5R4A0,448,650,336,473,458,544,161
Q5R4A6,53,53,58,21,38,38,12
Q5R4B3,22,8,4,0,7,8,0
Q5R4C2,667,706,443,1049,709,698,179
Q5R4C3,871,1469,463,913,694,946,413
Q5R4D4,2694,2944,2042,2151,2711,2756,1469
Q5R4F4,32,37,19,8,15,22,19
Q5R4G2,220,674,240,311,223,407,286
Q5R4I3,1968,1667,1550,2603,1936,1566,2525
Q5R4M0,2,56,12,3,8,20,2
Q5R4T3,665,1080,695,808,895,949,839
Q5R4U9,2810,3442,3332,4704,4596,3897,3572
Q5R514,132,203,80,200,182,116,14
Q5R533,0,0,0,0,2,43,0
Q5R573,860,962,574,1089,737,797,422
Q5R579,221,250,236,261,138,150,69
Q5R5D0,231,320,196,299,204,234,104
Q5R5D2,378,732,361,524,413,591,300
Q5R5D8,55,97,48,22,47,61,0
Q5R5H1,5552,7428,4401,3170,5071,5766,32795
Q5R5L3,641,872,399,651,478,612,457
Q5R5L7,4,23,18,0,7,9,0
Q5R5R4,4,5,0,0,3,6,0
Q5R5U1,1,3,2,0,1,0,5
Q5R5U3,20,48,10,30,16,20,7
Q5R613,620,1090,482,505,767,725,300
Q5R621,1885,974,331,1158,954,943,614
Q5R6J3,1070,1202,332,547,915,758,318
Q5R6L8,908,1760,809,1513,1050,1184,599
Q5R6Q7,586,730,364,723,299,421,119
Q5R6R6,259,342,69,204,261,268,31
Q5R6S2,54,28,53,33,50,114,284
Q5R6W3,70,92,67,69,64,83,40
Q5R754,436,622,427,456,586,581,531
Q5R762,1254,1559,749,927,855,1480,1044
Q5R778,664,404,182,377,408,662,283
Q5R796,4,26,0,7,4,17,2
Q5R7B8,184,446,124,300,225,291,53
Q5R7C4,4,2,3,1,5,2,9
Q5R7C5,478,698,486,332,300,439,122
Q5R7J8,5999,5575,4040,6684,4267,4161,4035
Q5R7J9,12,23,13,12,14,12,34
Q5R7P6,12,0,0,0,2,0,0
Q5R7P7,78,233,164,145,133,257,39
Q5R7T5,272,215,89,114,432,294,202
Q5R806,194,363,231,172,238,236,45
Q5R833,141,185,157,391,166,220,35
Q5R834,2053,3209,2024,2055,1761,2031,926
Q5R869,997,815,410,951,372,765,643
Q5R899,165,386,439,259,157,168,82
Q5R8X1,199,342,178,121,226,227,114
Q5R8X5,1114,2200,1467,1961,1299,1554,1054
Q5R8X9,115,161,91,171,93,80,48
Q5R8Y3,583,912,491,490,508,679,192
Q5R8Z6,288,620,822,564,503,606,361
Q5R8Z8,1157,1507,1430,1785,1039,1149,393
Q5R930,539,858,369,422,432,623,626
Q5R941,1016,2399,2022,1846,2138,2148,1817
Q5R947,137,277,168,170,105,154,26
Q5R971,337,313,172,200,324,235,127
Q5R9B8,419,577,222,391,418,437,134
Q5R9I6,927,970,607,700,688,877,764
Q5R9K8,469,674,407,637,422,541,185
Q5R9L8,6403,7036,2297,4730,9305,7011,5861
Q5R9W6,569,1254,913,943,560,1217,332
Q5RA02,37,3,7,0,24,16,4
Q5RA17,76,153,42,115,76,124,46
Q5RA22,892,929,574,585,735,696,250
Q5RA38,0,0,0,19,0,0,0
Q5RA42,0,0,0,0,0,0,4
Q5RA50,15,72,20,74,18,39,58
Q5RA67,454,426,141,236,461,408,144
Q5RA81,519,589,424,727,558,512,205
Q5RA96,3,1,0,0,4,0,0
Q5RAA9,233,376,172,303,224,315,101
Q5RAG8,17,25,0,0,11,22,0
Q5RAH0,686,1174,628,563,425,744,644
Q5RAL3,153,112,19,136,136,166,0
Q5RAR0,360,367,201,221,230,292,347
Q5RAS1,13,32,7,9,18,18,9
Q5RAT4,313,262,245,111,394,251,128
Q5RAZ9,2,0,0,34,4,0,0
Q5RB75,480,416,232,359,510,384,109
Q5RB83,313,921,361,423,208,495,174
Q5RBA8,823,976,607,915,724,569,126
Q5RBB1,717,915,409,614,677,951,749
Q5RBG4,770,787,585,1074,667,807,635
Q5RBI5,0,0,0,0,0,1,0
Q5RBK0,16,0,0,20,0,1,0
Q5RBM1,10123,13876,7379,7808,8381,12161,4537
Q5RBN9,764,519,193,440,675,603,532
Q5RBP4,383,580,321,380,201,431,448
Q5RBT3,248,522,153,311,302,437,160
Q5RBW0,262,454,315,651,355,385,75
Q5RBW6,718,1948,747,968,622,1241,295
Q5RBZ2,326,386,174,249,310,225,273
Q5RC74,1127,1437,631,1205,909,1081,494
Q5RC80,14731,11012,2397,5055,11952,11263,5458
Q5RC90,1731,1913,1088,1630,1535,1764,906
Q5RCE6,190,164,222,192,135,191,99
Q5RCF3,140,40,27,24,23,55,9
Q5RCI9,374,590,196,510,530,623,64
Q5RCK9,115,0,28,4,97,8,823
Q5RCR5,567,926,691,1114,661,866,288
Q5RCU3,428,464,196,199,248,217,191
Q5RCV3,1128,1111,330,612,1167,960,307
Q5RD26,146,263,195,94,175,254,182
Q5RD31,2,2,0,1,0,1,4
Q5RD48,291,753,518,638,470,507,112
Q5RD50,3400,1949,535,1571,2112,2167,3293
Q5RD64,21,4,0,8,15,1,8
Q5RD73,371,672,396,339,436,640,699
Q5RD88,0,3,0,0,4,1,0
Q5RDC1,558,211,114,473,20,105,21
Q5RDC3,475,578,243,330,681,429,182
Q5RDE7,1193,2796,1150,1148,940,875,616
Q5RDU7,1518,1730,1019,1603,1147,1352,487
Q5RDW1,423,559,155,572,385,430,125
Q5RDY7,316,390,159,387,367,402,218
Q5RDZ2,481,373,271,361,368,383,483
Q5RE33,2273,6548,1931,4761,2956,3658,901
Q5RE52,13,18,8,10,16,11,7
Q5REC3,113,169,119,87,133,204,34
Q5RED8,201,311,116,191,144,195,140
Q5REN2,597,599,647,450,501,622,494
Q5REQ8,456,593,437,590,302,562,386
Q5RET6,548,771,322,519,589,529,180
Q5RET9,162,167,91,191,167,171,116
Q5REU2,0,0,0,0,0,0,0
Q5REU4,5179,3996,2867,2895,2989,5061,5763
Q5REW1,147,347,230,95,198,164,52
Q5REY2,2,0,0,1,0,4,0
Q5REY7,0,10,1,1,2,12,6
Q5RF07,3301,2650,1233,2608,1732,1905,947
Q5RF73,279,430,284,477,293,316,186
Q5RF84,196,310,120,254,178,265,102
Q5RF87,1842,2773,1958,2441,1871,2253,2043
Q5RFB6,0,0,0,0,0,2,0
Q5RFE6,193,308,55,64,217,242,51
Q5RFF4,3,4,3,3,4,3,6
Q5RFH3,22,8,1,0,7,0,5
Q5RFI2,0,0,0,0,0,0,0
Q5RFJ2,651,651,351,397,632,719,390
Q5RG45,0,9,0,0,4,11,11
Q5RG82,867,632,499,830,824,770,1340
Q5RGJ8,227,456,260,400,263,246,40
Q5RGT6,175,135,39,98,70,92,44
Q5RH71,534,256,179,576,346,382,814
Q5RHB5,11,0,0,0,0,2,0
Q5RHH4,690,1035,595,755,761,887,718
Q5RHP9,163,50,54,37,55,62,94
Q5RID7,1038,1897,1298,1598,1265,1456,446
Q5RJA1,1434,401,390,705,1727,1099,1275
Q5RJI4,339,612,348,423,350,353,209
Q5RJQ0,6,14,15,31,37,28,52
Q5RJS6,1375,1203,596,903,851,980,352
Q5RJT2,4,3,4,0,4,5,2
Q5RJU3,83,132,97,84,126,157,44
Q5RJV0,547,966,541,704,725,819,348
Q5RJY2,153,44,33,79,120,14,16
Q5RKJ1,322,656,286,432,385,381,295
Q5RKZ7,66,181,55,95,68,102,25
Q5S1U6,3526,1616,1213,2951,2407,2720,5338
Q5S248,0,0,0,0,0,10,5
Q5S6T3,47,79,27,30,37,37,29
Q5SF07,773,635,280,293,851,684,1205
Q5SN75,0,0,0,25,6,118,0
Q5SNN4,0,0,0,0,0,4,0
Q5SP67,991,375,85,282,606,376,341
Q5SPC5,2260,3224,1269,2547,2246,2112,2334
Q5SPH9,177,245,137,389,242,317,86
Q5SPP5,17,7,0,0,1,12,0
Q5SPV6,203,301,161,214,212,308,155
Q5SPX3,193,445,160,191,248,323,87
Q5SQM0,712,889,524,893,1099,847,195
Q5SSH7,11,5,0,16,0,3,0
Q5SSZ7,287,433,136,275,498,203,437
Q5SUR0,316,473,327,470,399,326,63
Q5SVS4,446,1304,1028,1967,507,544,109
Q5SVZ6,34,43,10,6,28,40,0
Q5SW96,249,344,136,152,124,260,175
Q5SXM2,48,18,24,23,90,18,7
Q5SY16,562,179,110,198,318,216,79
Q5SYH2,78,194,204,142,135,137,78
Q5SZT7,334,594,283,525,254,419,327
Q5T089,1054,1313,519,807,1237,1148,369
Q5T0T0,879,1218,826,994,462,937,238
Q5T1B0,835,1032,495,660,856,954,543
Q5T1M5,1975,2937,1475,2673,1978,2416,1290
Q5T1Q4,316,352,273,276,296,368,380
Q5T280,182,80,59,108,212,63,7
Q5T2S8,260,293,305,235,245,204,367
Q5T4S7,1,12,4,0,0,1,0
Q5T5C0,1644,2066,714,1556,1490,1776,1550
Q5T5N4,218,187,87,208,258,260,210
Q5T7B8,10,9,9,0,7,1,5
Q5TCS8,45,50,44,11,28,48,28
Q5TCZ1,1112,868,641,966,610,933,750
Q5TFE4,275,281,91,189,272,284,75
Q5TGI0,280,236,151,250,177,474,6990
Q5THR3,1120,1139,483,920,1291,1177,430
Q5TJE1,458,894,427,663,589,677,415
Q5TJG6,2705,3535,1993,2500,2031,2255,2290
Q5TM62,422,457,1053,284,294,1580,1147
Q5TM64,1715,1683,960,1868,2347,1159,778
Q5TYQ1,2634,1292,291,1339,2333,1885,1186
Q5TYV0,1043,1149,704,1031,706,1052,696
Q5TYW4,4,4,8,0,2,12,0
Q5TYW6,160,286,201,206,306,280,144
Q5TZ18,207,113,90,256,109,115,154
Q5TZ24,7931,5011,4027,5557,3798,4330,2871
Q5TZ51,228,275,160,245,295,293,117
Q5U1Y1,202,168,107,68,188,131,128
Q5U239,1841,2532,1307,2844,1919,2219,1179
Q5U2P1,0,0,0,0,0,0,0
Q5U2Q4,139,165,108,172,155,192,71
Q5U2U2,790,990,717,778,294,754,524
Q5U2V5,93,103,48,40,106,62,36
Q5U2X2,50,13,12,17,11,20,14
Q5U2Y9,328,417,223,458,381,474,379
Q5U2Z3,0,0,0,0,0,0,0
Q5U316,1245,1655,1054,1824,1083,1527,678
Q5U374,174,595,310,291,251,274,34
Q5U395,435,1010,503,856,532,771,210
Q5U3G6,613,1028,839,700,662,710,479
Q5U3I2,913,875,372,709,803,783,470
Q5U3J8,25,41,17,2,26,18,21
Q5U3N0,707,978,526,872,809,979,509
Q5U3N5,923,2057,887,1627,888,1324,394
Q5U3Q6,2783,3548,2199,3058,2396,2641,2279
Q5U3S1,276,468,177,159,272,340,280
Q5U3U4,947,165,44,332,849,111,83
Q5U3Y0,160,330,217,272,203,255,111
Q5U3Y5,37,126,102,71,75,76,47
Q5U4C9,812,1236,769,1195,829,873,704
Q5U4F6,56,75,82,68,67,45,23
Q5U4Q0,1093,732,497,1079,515,584,695
Q5U4T7,5,3,9,12,4,7,3
Q5U4Z8,209,725,585,826,149,677,160
Q5U583,195,717,506,540,274,339,122
Q5U593,429,591,380,467,415,522,173
Q5U5A6,45,112,58,65,25,40,10
Q5UAP0,0,0,0,58,0,0,0
Q5UAW9,77,177,25,142,92,192,172
Q5UE94,515,1287,834,984,582,826,406
Q5UQ60,160,1282,25,534,93,299,3
Q5UQE9,0,0,3,0,3,0,0
Q5UQG7,0,0,0,0,0,13,0
Q5UQN4,226,608,325,457,453,554,87
Q5UR12,0,0,0,2,3,6,4
Q5UR46,1439,1114,700,1388,933,1443,502
Q5VIY5,180,242,137,155,194,291,220
Q5VNU3,0,0,0,0,0,0,0
Q5VRY0,107,110,80,124,225,167,83
Q5VTL8,1184,1977,445,388,1179,1980,419
Q5VTT2,448,277,247,357,156,621,918
Q5VU97,570,3,99,244,504,477,272
Q5VUE5,19,24,28,82,44,92,174
Q5VUM1,288,431,210,245,286,249,112
Q5VV42,508,810,393,610,487,623,456
Q5VV67,600,941,385,912,530,644,305
Q5VWG9,640,568,404,927,219,415,151
Q5VX52,1194,492,394,465,1355,603,1004
Q5VXJ0,1836,4527,2689,3932,2822,4352,1615
Q5VYX0,1601,3147,1807,2422,2076,2627,1447
Q5VZ66,13,12,0,0,0,12,0
Q5VZB9,199,2939,468,765,91,183,17
Q5VZQ5,152,199,83,105,238,204,50
Q5W041,457,577,256,310,462,686,338
Q5W0Q7,248,321,209,431,354,291,142
Q5XFX0,7709,10525,10356,11642,9129,9551,4247
Q5XG48,245,383,151,253,226,474,173
Q5XGB9,176,222,94,114,307,169,97
Q5XGI0,1597,4595,2686,2968,1528,2315,828
Q5XGI5,161,153,85,71,124,112,25
Q5XGU5,2192,3605,2407,3230,2005,3439,2629
Q5XGW6,143,141,235,286,117,181,469
Q5XGY1,693,745,361,573,706,564,180
Q5XH95,1315,1746,610,1101,1483,1323,523
Q5XHC1,580,1059,709,1234,1086,1177,541
Q5XHI2,94,167,204,291,124,97,50
Q5XHI9,147,193,156,239,174,154,247
Q5XHY5,0,0,0,0,0,0,0
Q5XI29,1355,1732,513,1044,904,1270,685
Q5XI50,47,30,71,46,58,8,5
Q5XI57,338,484,296,401,416,406,231
Q5XI79,600,970,417,400,664,907,357
Q5XIA2,483,865,512,848,573,805,478
Q5XIG6,983,1465,1049,1239,1066,885,261
Q5XII0,7713,16493,16134,12291,12347,16806,24014
Q5XIN3,696,525,907,586,442,118,33
Q5XIN7,857,1495,872,1195,956,1423,485
Q5XIN9,508,530,267,415,544,709,615
Q5XIU9,572,380,232,669,760,1208,1472
Q5XIY8,0,8,2,12,4,4,0
Q5XIZ6,558,0,0,0,482,16,0
Q5XJN2,463,2874,1343,1892,1156,1447,846
Q5XJS0,984,1573,626,906,813,911,429
Q5XJS5,243,194,106,191,252,219,55
Q5XJY4,310,283,185,134,313,176,58
Q5XK67,387,331,112,290,110,287,31
Q5XK94,204,386,130,405,276,295,45
Q5XKA2,215,315,211,207,285,239,93
Q5XKL5,394,344,108,108,340,420,441
Q5XPI3,21,16,13,7,10,51,31
Q5XPI4,667,1043,548,916,594,776,185
Q5XUX0,374,107,78,95,303,40,90
Q5Y5T3,531,507,181,361,513,582,134
Q5YGP7,0,0,0,0,8,136,0
Q5YLG1,0,0,0,0,2,93,0
Q5YTI1,0,0,0,0,0,0,0
Q5Z9J0,0,0,0,0,2,3,0
Q5Z9Z0,0,0,0,0,0,0,0
Q5ZC88,0,0,0,0,0,6,0
Q5ZDJ6,0,0,0,0,0,33,2
Q5ZHN3,556,696,378,606,419,623,250
Q5ZHN5,0,0,6,18,0,0,18
Q5ZHS1,485,617,385,430,564,443,208
Q5ZHV5,21,60,7,0,42,43,1
Q5ZHW4,4992,8440,4910,6793,4350,5451,2837
Q5ZI03,441,359,180,251,333,291,170
Q5ZI16,352,1138,8,78,266,1533,3
Q5ZI57,668,1220,575,1002,653,714,153
Q5ZI58,522,497,176,402,304,261,153
Q5ZI78,623,1108,669,1305,575,770,266
Q5ZID0,0,0,0,0,3,10,0
Q5ZID2,55,128,25,156,95,68,16
Q5ZID6,2619,2715,2309,4332,2891,2003,669
Q5ZIE8,872,1084,734,937,893,922,756
Q5ZIG0,0,1,0,0,1,3,8
Q5ZIH0,536,1062,579,751,682,718,322
Q5ZIJ0,190,197,153,219,185,156,60
Q5ZIJ9,794,349,279,782,485,241,162
Q5ZIM5,271,410,73,127,180,435,56
Q5ZIN1,550,789,421,692,724,560,273
Q5ZIN2,284,312,63,162,328,283,17
Q5ZIQ3,4622,4299,2159,3449,4162,4769,2218
Q5ZJ08,1156,1664,757,1166,1387,1686,784
Q5ZJ75,535,855,334,712,548,683,806
Q5ZJD7,839,1885,986,1493,844,1329,643
Q5ZJF4,14453,2575,2656,3094,5568,7679,21231
Q5ZJF6,348,393,224,226,414,279,71
Q5ZJG3,6608,7027,12242,5377,4978,7549,6096
Q5ZJH7,1163,889,627,729,1393,554,276
Q5ZJH9,1464,1438,1035,1732,504,990,167
Q5ZJJ8,287,352,142,395,313,335,138
Q5ZJK8,672,1107,720,552,785,713,535
Q5ZJL5,157,162,210,508,156,131,24
Q5ZJN4,2791,4596,3100,3901,2940,3292,1022
Q5ZJQ8,555,836,410,744,724,725,398
Q5ZJV4,94,218,358,423,247,110,21
Q5ZJW4,753,840,580,840,703,739,194
Q5ZJX5,427,582,220,455,418,454,72
Q5ZK10,453,553,369,607,371,571,239
Q5ZK84,876,2134,1131,1392,1242,1536,313
Q5ZKD5,1336,2105,603,1062,1319,1617,1216
Q5ZKD7,7328,5479,4988,3698,6324,5822,4577
Q5ZKG2,431,545,271,398,390,452,230
Q5ZKH8,1415,1344,629,947,1166,1422,835
Q5ZKI4,912,883,337,503,858,1099,430
Q5ZKJ0,358,919,613,865,468,718,204
Q5ZKJ4,784,1127,601,1137,721,889,366
Q5ZKJ5,459,903,329,778,452,657,188
Q5ZKK4,634,635,318,724,715,544,248
Q5ZKL5,628,827,320,577,885,606,133
Q5ZKL6,458,1089,807,1037,716,1103,655
Q5ZKM1,340,600,318,355,371,398,61
Q5ZKN3,148,323,167,215,218,267,217
Q5ZKU4,2,2,0,4,3,14,0
Q5ZKV8,707,1232,485,725,746,743,508
Q5ZKY0,8,2,8,0,2,11,0
Q5ZL00,13,3,0,0,0,2,2
Q5ZL21,562,1422,374,716,619,702,85
Q5ZL79,270,286,74,156,314,236,41
Q5ZLC5,7436,7075,5106,4303,5628,8268,3482
Q5ZLC8,0,21,0,19,0,6,0
Q5ZLF0,1368,1966,1403,1857,1609,1676,335
Q5ZLG3,105,104,75,71,127,47,29
Q5ZLK1,172,473,295,322,186,334,73
Q5ZLL1,1800,2899,1632,2916,1701,2438,1980
Q5ZLN8,377,344,160,280,423,366,103
Q5ZLP2,62,89,50,79,58,71,55
Q5ZLW3,1163,1580,692,1347,1080,1308,508
Q5ZLX5,81,137,56,78,211,153,129
Q5ZM13,389,487,303,461,556,414,203
Q5ZM30,0,2,0,0,0,7,0
Q5ZM35,0,0,0,0,0,0,0
Q5ZM98,0,0,0,0,0,0,0
Q5ZMA6,268,495,337,585,353,433,103
Q5ZMC3,3475,2768,1347,1833,1912,2486,1385
Q5ZMD6,28,1,12,7,27,9,5
Q5ZMH1,1660,2577,1300,2491,2188,1913,998
Q5ZMK5,604,1116,523,483,791,1073,305
Q5ZML3,508,637,218,265,648,625,409
Q5ZMN2,0,9,0,8,4,0,0
Q5ZMS3,1413,1017,444,889,969,825,660
Q5ZMS6,611,938,495,746,543,639,602
Q5ZMV7,390,730,416,421,487,504,134
Q60431,1074,1571,1021,1120,1021,1246,495
Q60437,769,648,392,532,772,378,319
Q60441,19,42,18,0,12,22,19
Q60484,10,25,5,18,11,23,32
Q60519,0,0,0,123,0,0,0
Q60520,55,31,28,17,6,16,3
Q60524,2373,3300,2146,2939,1377,2082,1619
Q60596,174,236,137,242,243,265,82
Q60598,2151,4133,2667,3886,3098,3502,1586
Q60631,1068,1930,913,1590,833,1441,764
Q60648,46,0,22,37,32,86,31
Q60668,67,85,47,102,65,75,19
Q60710,9,30,19,28,8,25,34
Q60715,1497,2416,1030,1237,860,2686,1302
Q60737,2312,3196,1469,2433,2105,2291,915
Q60739,196,138,70,136,172,131,53
Q60803,1215,1225,567,1568,761,1195,1558
Q60809,931,1214,752,1214,853,1061,304
Q60847,5160,4756,586,4404,1123,1478,189
Q60899,0,0,0,0,0,0,0
Q60980,1256,2209,1772,2552,1935,1816,2206
Q60997,757,1441,980,1225,826,1255,594
Q60BX0,0,0,0,0,0,7,0
Q60FC2,166,169,107,69,80,133,21
Q60HE6,2866,7920,2713,5379,3435,5019,612
Q60HE9,3348,6308,4077,4734,3011,4257,1734
Q60HH1,0,0,7,0,15,12,17
Q60HH8,443,717,368,449,280,346,223
Q60ZN5,620,758,656,798,945,816,748
Q61006,1371,787,389,896,719,574,961
Q61025,563,901,467,824,534,758,293
Q61070,215,462,218,322,210,370,564
Q61084,1259,1751,949,1051,964,1065,1066
Q61089,9,0,13,0,0,0,0
Q61102,453,474,363,369,565,357,164
Q61165,594,1340,640,955,614,1067,390
Q61183,372,1245,401,599,530,998,532
Q61184,45,94,34,57,52,76,47
Q61187,1776,1595,950,1712,1349,1374,1034
Q61191,22,8,0,0,1,6,0
Q61233,0,0,0,0,0,0,0
Q61263,1198,736,214,565,642,969,1558
Q61321,247,1279,801,883,545,612,390
Q61371,443,560,360,601,613,555,518
Q61382,3474,3406,708,2037,1681,3197,1225
Q61398,0,6,0,0,1,0,0
Q61469,761,1391,718,1221,958,1434,440
Q61503,0,0,0,0,0,19,0
Q61532,3279,1793,1019,1281,1619,1169,5163
Q61555,136,264,251,264,165,143,97
Q61603,9,7,2,0,3,3,14
Q61644,1059,1879,1318,1720,1317,1358,242
Q61655,644,1378,732,1155,867,1209,585
Q61670,27,226,157,97,58,67,18
Q61687,595,930,438,759,638,632,225
Q61733,194,418,235,317,178,210,56
Q61753,533,1669,683,1044,972,960,355
Q61768,60,137,75,89,61,60,26
Q61792,2997,5013,3674,4773,3511,3086,1239
Q61805,99,403,205,304,115,230,34
Q61824,2070,1866,952,1847,1667,1890,5077
Q61858,44,47,39,68,98,30,40
Q61907,326,2493,524,768,332,868,96
Q61990,5,3,0,0,0,1,0
Q62136,682,1013,338,703,932,1174,796
Q62217,42,404,14,36,19,36,15
Q62270,1673,3158,938,1803,1582,2887,2510
Q62283,505,706,409,566,506,500,288
Q62288,931,1265,842,665,737,770,372
Q62356,463,934,596,740,671,591,222
Q62384,1277,1293,593,860,1165,962,412
Q623D4,36,13,0,36,42,0,18
Q62417,17,0,1,10,0,14,0
Q62425,2223,407,1465,962,4520,8698,24427
Q62426,0,0,0,0,3,0,0
Q62447,336,485,221,408,242,332,117
Q62448,4991,4799,2060,3677,2681,3786,1009
Q62463,3,0,0,0,6,6,8
Q62559,774,1355,888,1104,905,1272,576
Q62638,8,10,0,11,0,9,0
Q62671,6734,5981,1609,3911,5715,5014,2275
Q62733,293,542,229,662,336,326,14
Q62746,860,1585,1337,1800,1286,1469,206
Q62763,2389,3265,1997,2968,2070,2388,1539
Q62785,1111,1130,736,1008,934,1079,484
Q62829,1658,2583,1151,1687,2123,1825,901
Q62839,1051,1703,923,903,865,1284,571
Q62862,563,497,359,722,546,467,108
Q62865,1505,2573,1271,1728,1320,1365,980
Q62985,110,71,42,12,12,41,71
Q62994,30,212,93,128,18,46,58
Q63009,0,0,0,0,0,0,0
Q63028,10747,21475,15282,20099,12399,15796,6632
Q63041,971,2167,2550,1258,2051,2152,28601
Q63054,1443,2148,1355,1340,1349,1655,1227
Q63081,6,0,0,41,8,3,2
Q63120,133,282,84,82,73,171,84
Q63164,235,246,557,264,242,50,29
Q63170,18,1,9,0,1,2,0
Q63186,164,163,144,248,161,120,59
Q63187,913,1302,529,972,665,1171,314
Q63245,12,0,6,0,1,0,0
Q63276,609,552,28,120,554,696,74
Q63312,291,243,53,315,105,280,75
Q63356,11,10,5,0,2,4,0
Q63358,2489,2797,1360,2103,2071,2840,4279
Q63398,0,0,0,0,1,8,1
Q63481,35,30,23,34,19,20,31
Q63486,667,723,592,686,534,604,388
Q63507,0,0,0,0,0,0,0
Q63540,139,292,87,147,121,125,15
Q63569,200,0,126,75,110,6,92
Q63624,178,237,76,94,89,106,17
Q63638,626,1638,1183,883,978,712,93
Q63663,854,675,398,482,429,492,397
Q63769,5,5,0,0,1,0,0
Q63880,175,65,307,118,108,34,23
Q63945,2,3,5,0,1,3,7
Q63HM2,115,634,365,821,165,580,282
Q63HN8,0,43,68,157,0,31,7
Q63ZI0,38,59,2,32,27,19,30
Q63ZL2,6,6,0,0,20,3,0
Q64077,5,7,10,20,8,5,2
Q640B3,628,1621,613,1378,627,970,160
Q640B4,167,649,79,1293,181,623,72
Q640F2,67,138,59,124,177,203,9
Q640I9,388,549,344,326,214,335,232
Q640M1,181,269,132,121,154,302,157
Q640N2,1029,950,397,918,371,766,232
Q640R7,1302,1452,1219,1823,1420,1159,1473
Q64127,913,1295,678,1222,790,801,565
Q64176,0,4,1,0,2,0,0
Q64191,1104,1749,771,1178,1335,1684,740
Q641F8,500,343,80,206,519,321,83
Q641G4,19,17,14,11,11,12,0
Q641I1,724,1332,710,674,668,963,400
Q641M3,101,189,116,161,116,145,75
Q641X8,5,10,4,1,2,2,6
Q641Y2,814,979,496,532,775,610,816
Q64259,536,902,583,646,685,1013,139
Q642A0,33,77,82,134,48,84,26
Q642H9,0,0,2,0,6,0,2
Q642M9,512,590,379,556,502,545,112
Q64319,4166,8367,3780,10056,3769,3722,2110
Q64374,659,638,344,631,871,1007,105
Q64380,434,529,398,409,570,799,1021
Q64405,844,2409,1591,977,2056,5125,11492
Q64409,342,318,346,300,255,98,182
Q64459,49,79,25,26,31,77,1400
Q64481,0,0,0,0,0,70,1
Q64487,3783,8764,6477,6432,5606,5783,3326
Q64514,16,4,7,0,3,12,0
