Entry,cnat_c2,cnat_c3,cnat_c4,cnat_c6,cnat_c8,cnat_d2,cnat_d3,cnat_d4,cnat_d6,cnat_d8
Q9D6L8,67,39,48,29,16,85,38,47,26,57
Q9D6P8,0,0,0,0,0,0,0,0,0,0
Q9D6Z1,59,17,29,16,11,64,22,84,0,0
Q9D706,117,37,72,21,49,113,34,74,0,34
Q9D753,0,236,241,0,0,0,250,165,1,0
Q9D7A8,134,250,180,51,85,66,293,97,32,102
Q9D7H3,0,20,14,0,0,0,11,9,0,0
Q9D7M8,407,271,209,103,247,531,461,280,176,425
Q9D7P6,962,1269,2685,566,1851,738,1047,3739,174,1926
Q9D7V9,89,6,131,10,11,725,63,727,70,18
Q9D818,377,256,186,121,173,154,246,227,0,63
Q9D820,258,148,210,95,252,347,225,194,77,367
Q9D832,1267,564,899,636,506,2309,1097,1300,372,1078
Q9D844,292,105,210,87,52,300,114,277,67,130
Q9D855,631,880,698,235,526,1100,1366,1035,162,616
Q9D864,185,192,207,42,64,198,251,223,7,59
Q9D8B1,354,135,441,41,118,250,228,399,0,165
Q9D8N6,381,197,152,344,147,228,252,124,17,132
Q9D8U2,92,52,103,30,79,169,80,228,16,53
Q9D8V7,712,628,499,260,399,1054,749,728,216,682
Q9D8W5,395,223,271,122,69,915,378,647,138,291
Q9D8Y8,736,536,457,283,137,722,637,530,51,316
Q9D8Z1,234,158,209,66,70,323,216,289,40,140
Q9D939,73,1,13,10,43,23,1,5,2,8
Q9D994,1163,628,681,381,311,1369,896,912,139,355
Q9D9B4,322,143,122,75,53,272,239,141,14,191
Q9D9G2,838,765,500,320,688,1135,516,674,204,840
Q9D9K3,180,121,275,113,46,130,104,176,0,47
Q9D9M5,107,63,71,48,61,130,68,57,49,178
Q9D9S1,141,99,113,40,30,180,115,146,11,55
Q9D9V7,75,9,19,7,16,220,33,43,30,0
Q9DA08,181,42,97,98,17,181,76,102,16,41
Q9DA39,2204,1273,1799,666,1210,3347,2028,2427,615,2126
Q9DA69,6,15,11,4,10,51,3,78,0,0
Q9DAA6,307,238,240,139,374,436,344,419,77,314
Q9DAC7,61,10,43,12,17,64,22,69,4,6
Q9DAJ5,18,209,284,17,23,19,187,128,1,2
Q9DAK2,1388,576,755,296,721,2234,1575,2333,732,1347
Q9DAM1,483,290,279,155,275,473,524,605,53,291
Q9DAM9,0,31,8,0,0,0,9,6,0,0
Q9DAN9,709,461,344,166,242,1433,970,1538,287,887
Q9DAR7,0,28,21,0,0,0,52,16,0,0
Q9DAZ9,68,58,47,43,36,25,22,30,0,7
Q9DB28,78,21,52,24,31,86,22,74,5,29
Q9DB30,95,57,84,21,0,480,127,159,34,35
Q9DB41,42,47,23,8,3,371,119,34,0,5
Q9DBB5,0,0,0,0,0,0,0,0,0,0
Q9DBB9,0,613,812,0,0,0,592,500,1,0
Q9DBC0,160,163,53,48,73,120,101,53,7,48
Q9DBD2,1010,253,1041,122,132,1941,435,992,188,48
Q9DBF1,0,0,0,0,0,0,0,0,0,0
Q9DBF7,396,197,207,120,121,746,352,224,78,217
Q9DBG6,11,341,497,0,0,0,572,759,0,0
Q9DBG7,720,248,391,141,184,870,344,524,136,122
Q9DBH0,3361,1396,1779,1342,2038,3882,2926,2922,1001,3362
Q9DBI0,4097,1874,1709,1167,1571,5098,3603,1190,1706,3302
Q9DBL1,91,31,100,16,9,206,55,246,11,10
Q9DBN1,446,226,114,141,74,68,308,53,35,52
Q9DBN5,635,407,340,161,119,3892,1990,2103,265,181
Q9DBN9,30,31,21,15,43,42,32,26,0,32
Q9DBP0,3728,1325,3673,2259,1441,19520,1891,2300,1991,13870
Q9DBQ9,317,136,125,170,86,152,86,172,8,72
Q9DBR1,0,0,0,0,0,0,0,0,0,0
Q9DBR7,0,0,0,0,0,0,0,0,0,0
Q9DBS2,2058,254,707,625,616,1908,344,964,475,458
Q9DBT3,1080,1158,1032,539,530,1404,1005,2890,129,722
Q9DBT5,0,0,0,0,0,0,0,0,0,0
Q9DBT9,0,14,8,8,9,0,2,3,0,31
Q9DBU3,766,288,463,220,269,1340,465,1910,174,492
Q9DBU5,5,208,190,0,0,0,176,109,0,0
Q9DBW0,225,517,532,77,66,141,442,384,12,21
Q9DBY1,0,21,102,0,0,0,42,112,0,0
Q9DBY4,0,11,19,0,0,0,26,9,0,0
Q9DC40,149,103,91,65,108,204,158,241,17,298
Q9DC48,2,0,0,0,0,4,0,0,1,0
Q9DC53,1742,189,273,203,23,1065,265,447,56,24
Q9DC60,0,0,0,2,0,2,0,0,34,0
Q9DC61,103,9,53,1,0,222,38,273,19,0
Q9DCC4,198,110,93,47,125,234,91,197,29,67
Q9DCD2,325,455,406,141,203,436,631,585,54,339
Q9DCH2,36,17,25,7,6,29,7,33,0,1
Q9DCM0,0,0,0,3,0,0,0,0,15,1
Q9DCM4,341,691,678,59,182,275,909,629,73,187
Q9DCV6,1974,306,668,280,213,4007,715,1704,350,998
Q9DDD5,90,8,60,10,0,164,33,94,17,1
Q9DDT2,1524,180,616,345,106,2285,242,325,180,52
Q9DE13,2160,823,919,1020,821,2194,1025,849,200,1173
Q9DE14,2,4,1,0,0,6,0,2,0,0
Q9DE27,750,476,492,264,389,609,582,560,186,509
Q9DE46,0,0,0,0,0,0,0,0,0,0
Q9DEB5,1482,291,784,386,336,1801,933,348,290,384
Q9DED6,29,16,23,11,0,51,41,73,8,17
Q9DEI1,44,18,19,29,8,38,27,14,0,3
Q9DER5,0,0,0,0,0,4,3,13,0,0
Q9DER7,191,768,1419,29,88,170,769,916,10,42
Q9DF60,679,365,429,308,239,449,470,392,40,447
Q9DFS6,120,8,34,11,6,250,15,115,0,4
Q9DGA5,421,342,252,176,251,177,419,36,57,338
Q9DGD1,26,20,17,10,21,12,15,3,0,20
Q9DGJ3,22,1426,2054,0,2,1,1134,3268,0,0
Q9DGN1,15,4,62,1,0,15,9,33,0,0
Q9DGQ7,861,722,558,256,244,998,791,630,133,390
Q9EP71,1716,152,557,864,221,747,131,315,60,230
Q9EP72,265,194,235,42,177,689,387,450,156,251
Q9EP80,428,178,411,165,54,721,221,424,69,45
Q9EP86,324,116,158,68,49,964,465,330,57,86
Q9EP89,173,68,81,70,12,87,26,79,0,18
Q9EPB1,0,0,0,0,0,0,0,0,0,0
Q9EPE9,758,233,204,250,250,836,375,334,103,393
Q9EPI1,0,0,0,0,0,0,0,0,0,0
Q9EPK2,0,16,44,0,0,0,30,14,0,0
Q9EPK7,539,431,290,263,199,319,618,284,33,233
Q9EPL4,0,28,16,0,0,0,24,18,0,0
Q9EPQ0,494,257,194,195,221,546,294,323,99,470
Q9EPR4,177,122,303,71,58,155,62,78,1,117
Q9EPU0,0,0,0,0,0,0,0,0,0,0
Q9EPW0,38,12,46,12,16,54,19,47,0,0
Q9EPX2,1196,478,474,298,137,1765,1059,848,68,232
Q9EPZ8,0,0,0,3,0,0,0,0,9,0
Q9EQ15,0,38,40,0,0,0,24,23,0,0
Q9EQ28,442,282,269,150,72,371,266,245,41,148
Q9EQC0,0,2,5,2,0,2,1,1,0,0
Q9EQD0,61,25,11,14,17,50,27,48,12,11
Q9EQD2,357,147,290,114,131,825,172,199,166,248
Q9EQG6,0,96,270,0,0,0,115,183,0,0
Q9EQH3,485,105,428,94,66,799,217,646,70,26
Q9EQI8,158,17,40,20,39,304,58,35,15,147
Q9EQM3,27,28,13,3,7,110,78,149,9,3
Q9EQN5,32,20,54,10,6,42,32,54,0,20
Q9EQS0,3056,1514,1809,783,733,6867,2559,4464,969,2610
Q9EQS5,242,49,51,48,34,78,43,38,0,52
Q9EQS9,329,10,49,101,26,21,9,41,4,36
Q9EQU5,148,289,273,22,31,158,194,194,63,3
Q9EQV6,0,0,0,0,0,11,1,52,0,0
Q9EQW7,177,17,132,16,6,294,40,119,20,0
Q9EQW8,1219,219,520,462,571,697,237,228,46,340
Q9EQY0,848,288,474,343,192,556,526,277,22,203
Q9ER35,468,643,527,251,349,307,475,458,44,450
Q9ER47,3,0,0,0,0,11,0,0,0,8
Q9ERD9,4,145,186,0,1,0,149,132,0,0
Q9ERG2,898,115,596,136,96,1282,182,879,92,53
Q9ERH3,1245,382,365,691,743,686,485,425,112,704
Q9ERK0,0,49,49,0,0,0,62,29,0,0
Q9ERM3,213,23,25,37,13,360,69,67,63,8
Q9ERU9,647,147,338,82,66,573,415,324,28,31
Q9ERV7,41,24,73,0,10,11,65,60,0,0
Q9ES00,1757,1350,1313,507,355,1559,1800,1434,99,518
Q9ES56,278,177,206,86,125,348,241,234,75,249
Q9ES74,499,104,279,150,78,984,201,335,145,161
Q9ES88,38,6,108,5,0,37,9,33,0,9
Q9ESC7,635,268,241,125,136,879,505,500,78,153
Q9ESC8,1431,182,649,142,111,1346,348,766,121,36
Q9ESD7,179,7,78,7,4,35,11,44,7,5
Q9ESG8,0,4,9,0,0,0,8,8,0,0
Q9ESJ4,487,241,307,163,86,752,250,533,131,281
Q9ESK9,313,295,134,168,77,414,439,301,93,305
Q9ESL4,0,0,0,0,0,0,0,0,0,0
Q9ESN5,304,77,113,132,98,300,121,145,33,199
Q9ESN9,0,0,0,0,0,0,0,0,0,0
Q9ESR9,0,0,0,0,0,0,0,0,0,0
Q9ET47,63,6,20,13,0,16,11,48,10,0
Q9ET55,0,12,7,0,0,0,19,7,0,0
Q9EX73,2,461,406,0,0,0,374,270,0,0
Q9EXP2,69,2312,782,5,21,39,1481,1758,0,19
Q9FCD7,0,241,281,0,0,0,161,143,0,0
Q9FE17,73,48,47,27,33,87,34,15,24,62
Q9FE59,0,8,9,0,0,0,9,3,0,0
Q9FEP7,0,0,0,2,0,0,0,0,0,0
Q9FF09,0,8,12,0,0,0,14,16,0,0
Q9FF12,841,632,829,652,1854,135,269,95,5,620
Q9FF55,0,0,0,1,0,0,0,0,0,0
Q9FFG1,1,10,0,0,15,0,3,7,0,0
Q9FFU6,4,0,0,0,28,0,31,55,0,0
Q9FFZ1,0,0,0,2,0,0,0,0,0,0
Q9FFZ6,2179,833,1390,474,525,3122,1552,2841,294,481
Q9FG30,0,0,0,0,0,0,0,0,0,0
Q9FG38,0,0,0,0,0,0,0,0,0,0
Q9FG65,0,0,0,0,0,0,0,0,0,0
Q9FGS0,0,0,0,0,0,0,0,0,0,0
Q9FGS4,0,0,0,0,0,0,0,1,0,0
Q9FH28,0,57,46,0,0,0,71,33,0,0
Q9FH57,1,26,1,0,53,0,13,19,0,0
Q9FH82,2,212,267,0,0,0,210,161,0,0
Q9FHH8,0,11,0,0,0,0,2,11,0,0
Q9FHI1,0,1,0,0,0,0,0,0,0,0
Q9FHN8,554,532,302,312,213,798,824,495,58,508
Q9FI00,1,246,3,2,198,0,75,207,0,0
Q9FI61,0,0,0,0,0,0,0,0,0,0
Q9FIK2,0,0,0,0,0,0,1,0,0,0
Q9FIK8,0,0,0,0,0,0,0,0,0,0
Q9FIM9,0,112,109,0,0,0,113,85,0,0
Q9FIQ0,0,0,0,2,0,0,0,0,0,0
Q9FIT7,23,1870,1995,0,0,0,1623,1237,3,0
Q9FIT8,0,13,29,0,0,0,11,24,0,0
Q9FIU5,94,200,87,20,30,59,305,79,0,37
Q9FIV6,0,0,0,0,0,0,0,0,0,0
Q9FIW4,0,0,0,0,0,0,0,0,58,0
Q9FIX3,2,276,307,0,0,0,310,253,0,0
Q9FIY7,5,503,594,0,0,0,470,334,0,0
Q9FIZ3,0,0,0,0,0,0,0,0,0,0
Q9FIZ9,2,1118,1009,0,0,0,1108,766,6,0
Q9FJ47,16,2053,1855,21,0,1,1698,1185,9,3
Q9FJA6,0,0,0,0,0,2,3,7,0,0
Q9FJD5,11,54,21,37,4,3,54,8,0,22
Q9FJE6,6,671,842,0,0,0,570,625,0,1
Q9FJH6,1,0,0,0,0,5,1,101,0,0
Q9FJH8,0,0,0,0,0,0,0,0,0,0
Q9FJL3,0,57,31,0,0,0,44,39,0,0
Q9FJR0,1,13,38,0,0,0,14,21,0,0
Q9FJX2,0,0,0,0,0,0,0,25,0,0
Q9FJX5,0,413,397,0,0,0,386,285,0,0
Q9FKG5,1,275,420,0,0,0,245,265,0,0
Q9FKR0,63,1,0,59,15,33,3,1,4,70
Q9FKT5,0,0,0,0,0,0,0,0,0,0
Q9FKT8,0,0,0,0,0,0,0,0,0,0
Q9FKW4,0,2,0,0,0,0,0,2,0,0
Q9FL28,0,142,204,0,0,0,115,149,0,0
Q9FLB5,0,1,35,0,0,0,25,20,0,0
Q9FLD8,3,126,135,0,0,0,109,102,0,0
Q9FLF0,0,0,0,0,0,0,1,1,0,0
Q9FLJ4,0,21,8,0,0,0,10,8,0,0
Q9FLL3,0,68,64,0,0,0,49,41,0,0
Q9FLM3,0,0,0,0,0,0,0,0,0,0
Q9FLM8,0,105,91,0,0,0,116,50,0,0
Q9FLP9,0,123,73,0,0,0,81,89,0,0
Q9FLT9,0,3,0,0,0,0,0,0,0,0
Q9FM96,103,72,136,18,31,75,95,95,12,56
Q9FMC5,0,225,134,0,0,0,169,115,0,4
Q9FMD3,0,59,47,0,0,0,60,45,0,0
Q9FME2,0,36,0,0,18,0,15,17,0,0
Q9FMH5,0,0,0,0,0,0,0,0,0,0
Q9FMP5,0,0,0,0,0,0,0,0,0,0
Q9FMU6,0,0,0,0,8,0,0,6,0,0
Q9FMX6,0,0,0,0,3,0,0,0,0,0
Q9FMX8,0,0,0,0,0,0,0,0,0,0
Q9FN03,0,69,52,0,0,0,62,35,0,0
Q9FN32,0,0,0,0,0,0,0,2,0,0
Q9FNA3,0,0,0,0,0,0,0,0,0,0
Q9FNF8,0,0,1,0,0,0,0,1,0,0
Q9FNL2,0,0,0,0,0,0,0,0,0,0
Q9FNP1,0,0,0,2,0,0,0,0,20,0
Q9FNQ1,0,0,0,0,0,0,0,0,0,0
Q9FNU2,273,78,148,49,6,498,238,843,67,9
Q9FNX5,0,0,0,0,0,0,0,0,0,0
Q9FPF0,0,32,34,0,0,0,31,6,0,0
Q9FPH3,193,157,77,94,66,128,76,17,16,104
Q9FPM6,836,352,287,164,127,5154,1593,2240,384,355
Q9FPS0,0,0,0,0,0,0,0,0,0,0
Q9FPT1,0,0,0,0,0,0,0,0,0,0
Q9FR44,394,200,434,86,72,432,224,391,66,159
Q9FT72,343,226,89,163,41,348,273,73,19,145
Q9FT73,86,38,114,42,46,56,31,38,0,27
Q9FT74,43,67,31,24,0,54,67,23,5,12
Q9FTZ2,811,229,157,308,370,727,349,270,188,651
Q9FVJ3,0,188,174,0,0,0,167,135,0,0
Q9FVN0,1049,77,860,201,31,1776,112,1127,26,169
Q9FVT2,0,65,76,0,0,0,47,32,0,0
Q9FVX1,1,9,0,0,23,0,1,1,0,0
Q9FWS4,0,0,0,0,0,0,0,0,0,0
Q9FWW9,0,130,107,0,0,0,154,70,0,0
Q9FXA2,1,128,332,0,0,0,142,188,0,0
Q9FXA4,0,0,0,0,0,0,0,0,0,0
Q9FXQ3,0,0,0,0,0,0,0,0,0,0
Q9FXT4,805,937,549,309,297,739,148,304,137,592
Q9FY48,0,0,0,0,0,0,0,0,0,0
Q9FYB7,3,0,3,6,0,16,0,0,0,0
Q9FYC2,0,0,0,0,0,0,0,1,0,0
Q9FYE5,0,0,0,0,0,0,0,0,0,0
Q9FYH7,0,0,0,0,0,0,0,0,0,0
Q9FZ32,0,22,0,0,27,0,3,3,0,0
Q9FZ59,0,0,0,0,0,0,0,0,0,0
Q9FZ75,0,54,56,0,0,0,47,37,0,0
Q9FZH0,0,0,0,0,0,0,0,46,0,0
Q9GJT2,448,190,264,147,175,555,153,298,120,185
Q9GKL8,436,298,200,84,71,5077,893,4428,380,185
Q9GKM4,0,0,0,0,0,0,0,0,0,0
Q9GKR6,290,207,248,114,90,177,175,199,41,76
Q9GKS9,38,12,10,2,0,9,7,10,0,0
Q9GKT2,953,485,1117,274,137,5352,1171,2201,323,506
Q9GKX2,6,10,10,4,9,0,0,0,0,4
Q9GL24,31,124,132,5,0,93,556,13214,24,36
Q9GL73,62,49,120,22,0,135,59,228,10,0
Q9GLK0,1798,926,879,681,661,1114,1199,724,121,708
Q9GLP1,70,28,120,5,13,121,31,141,5,6
Q9GLR0,226,140,228,132,89,145,198,145,68,151
Q9GLW7,2572,1774,1356,1188,1246,2596,2703,1498,976,2058
Q9GLW9,0,0,0,0,0,0,0,0,0,0
Q9GM44,415,248,289,85,136,196,370,421,7,142
Q9GM70,966,174,491,312,684,532,102,61,300,414
Q9GP32,4289,5682,2895,2485,6424,5647,11169,6263,5495,7902
Q9GP71,2,715,776,0,0,1,733,448,0,0
Q9GR88,1794,685,976,578,746,4827,1534,3555,601,3386
Q9GRC0,84,51,59,16,8,27,2,16,0,7
Q9GTN7,10,501,627,0,0,0,509,409,18,0
Q9GUI1,16,1346,1611,0,0,0,1371,1055,2,0
Q9GV41,0,0,0,0,0,0,0,0,0,0
Q9GYF0,526,154,247,130,83,620,816,1452,55,148
Q9GYZ0,818,491,638,485,269,1705,873,1007,277,658
Q9GZE9,0,0,0,0,0,0,0,0,0,0
Q9GZN2,542,279,291,222,365,569,404,327,154,716
Q9GZN4,68,76,52,25,60,178,44,89,3,99
Q9GZQ3,0,229,248,0,0,0,258,374,0,0
Q9GZQ4,259,30,246,26,0,33,46,55,0,1
Q9GZR5,389,101,760,79,29,67,35,252,0,31
Q9GZS1,67,145,116,41,7,92,146,140,5,68
Q9GZT9,0,12,8,0,0,0,13,12,0,0
Q9GZU7,0,5,0,0,2,0,0,9,0,0
Q9GZV3,0,0,0,0,0,0,0,0,0,0
Q9GZV8,62,11,6,39,10,33,0,6,0,29
Q9GZX3,354,68,64,195,192,413,40,112,124,430
Q9GZY4,55,55,56,15,25,128,60,82,5,38
Q9GZZ6,5,1,0,0,0,3,1,0,0,1
Q9H008,1921,1077,1718,689,973,677,923,790,142,767
Q9H079,112,76,128,65,39,78,66,91,9,43
Q9H095,476,279,304,194,400,604,605,604,186,324
Q9H0A0,236,86,79,65,88,179,93,102,8,127
Q9H0C1,182,96,155,65,69,235,262,296,33,48
Q9H0C5,143,33,113,23,0,128,46,92,2,0
Q9H0D6,1,0,0,0,0,0,0,0,0,0
Q9H0H0,151,50,72,36,49,139,55,77,11,97
Q9H0J4,413,147,97,151,251,491,235,196,52,361
Q9H0J9,570,580,826,204,309,330,552,314,75,323
Q9H0R1,979,649,605,566,522,852,634,389,159,728
Q9H0R3,0,0,0,0,0,0,0,0,0,0
Q9H0W7,505,184,203,262,25,322,188,207,29,65
Q9H0Y0,190,40,34,95,58,131,35,45,0,111
Q9H0Z9,949,1624,215,188,444,742,5328,1899,288,1467
Q9H172,952,678,1019,334,298,1910,394,528,62,591
Q9H173,311,207,251,72,56,449,540,951,39,198
Q9H1A4,172,102,104,165,103,75,117,36,0,84
Q9H1D9,50,41,19,8,24,41,33,25,6,9
Q9H1H9,797,560,754,241,186,2099,1102,1783,60,415
Q9H1I8,199,81,77,54,17,268,211,199,25,16
Q9H1P3,334,85,257,40,37,522,194,315,81,17
Q9H1U9,121,34,59,27,23,183,85,63,34,28
Q9H252,0,0,0,0,0,0,0,0,0,0
Q9H267,29,11,12,6,0,47,25,24,1,4
Q9H270,222,116,70,155,146,148,158,93,22,146
Q9H2C0,0,0,0,0,3,0,3,2,0,0
Q9H2I8,192,46,115,41,19,320,47,173,29,26
Q9H2K2,0,67,46,0,0,0,71,26,5,1
Q9H2M9,54,12,38,27,7,60,54,61,16,10
Q9H2Y9,1,0,4,0,0,0,0,0,0,0
Q9H330,0,0,0,1,0,0,0,0,0,0
Q9H3F6,173,71,113,40,19,333,336,264,25,54
Q9H3H1,20,16,13,7,5,38,2,25,0,3
Q9H3L0,1490,778,740,321,767,2898,1701,1590,715,1851
Q9H3R0,227,34,129,37,25,230,36,27,35,29
Q9H3S4,420,362,363,173,155,286,502,1064,0,233
Q9H3S7,1792,434,751,473,202,3479,923,1192,328,349
Q9H3U7,228,151,214,47,13,342,160,412,29,89
Q9H477,274,103,195,70,67,628,134,238,21,58
Q9H490,254,152,153,64,86,365,309,348,83,183
Q9H4G4,291,298,178,108,157,264,239,141,106,278
Q9H4K1,278,574,529,22,58,182,998,812,0,78
Q9H4Q3,0,1,2,0,9,6,2,1,0,0
Q9H583,3,715,828,0,1,0,595,532,0,0
Q9H5F2,62,81,59,25,17,68,146,175,8,58
Q9H5I5,109,10,67,2,0,90,10,60,0,2
Q9H5X1,271,145,154,117,185,996,281,259,170,754
Q9H633,101,69,70,21,29,147,117,157,10,46
Q9H6D7,329,327,414,64,101,364,622,1205,59,191
Q9H6L4,158,83,102,87,40,154,71,82,9,46
Q9H6P5,72,64,98,48,10,76,64,90,0,8
Q9H6R4,163,45,65,38,83,64,39,104,0,112
Q9H6U6,30,9,26,6,0,87,13,34,5,0
Q9H6X2,93,6,26,31,0,45,12,12,0,3
Q9H720,80,37,72,13,9,142,99,116,0,13
Q9H772,48,22,89,9,7,11,15,4,0,11
Q9H788,509,219,473,173,157,209,188,248,34,22
Q9H799,12,1,1,0,0,22,0,2,0,0
Q9H7B4,0,17,15,0,0,0,17,5,0,0
Q9H7F4,115,119,109,25,74,162,174,184,1,27
Q9H7Z6,1,6,82,0,0,0,30,45,0,0
Q9H867,23,67,104,7,0,33,60,89,0,0
Q9H8H2,78,7,35,60,9,65,13,37,0,40
Q9H8H3,207,160,569,32,16,819,130,702,54,35
Q9H8K7,752,403,661,198,203,1778,719,1290,474,421
Q9H8M1,203,168,179,63,78,843,374,1150,160,400
Q9H8V3,580,189,347,364,191,325,164,104,35,242
Q9H8W5,64,22,108,10,40,63,37,115,10,11
Q9H8Y5,22,2,14,4,9,16,9,97,0,5
Q9H8Y8,1386,800,719,497,850,1352,845,840,462,1562
Q9H920,11,10,16,3,0,40,13,25,0,0
Q9H972,12,80,114,9,0,10,119,100,0,0
Q9H993,5,17,35,1,0,47,43,51,0,3
Q9H9B1,67,16,66,25,2,41,21,52,0,1
Q9H9E1,0,26,31,0,0,0,39,21,0,0
Q9H9G7,1156,345,726,261,262,1184,724,1047,163,516
Q9HAB8,123,26,139,19,12,304,68,239,40,0
Q9HAD4,186,87,90,56,9,84,67,103,0,24
Q9HAR2,31,72,40,21,0,14,13,16,0,0
Q9HAS3,8,5,3,3,0,4,4,7,0,0
Q9HAT2,460,50,54,165,313,1247,35,318,195,476
Q9HAV4,456,490,73,468,180,481,681,133,55,401
Q9HB40,389,128,211,116,161,47,121,205,5,135
Q9HB75,0,107,0,0,0,0,173,0,0,0
Q9HB96,52,15,43,21,36,58,55,55,17,21
Q9HBA9,185,694,811,129,178,108,439,456,0,144
Q9HBD1,4327,249,1983,600,361,4842,832,2247,434,112
Q9HBF4,101,45,66,14,11,250,157,192,22,5
Q9HBG4,1763,993,813,1009,609,2651,1262,4093,346,1709
Q9HBH5,568,174,214,119,243,1045,264,274,146,149
Q9HBK9,367,56,290,136,31,540,107,1045,91,44
Q9HBT8,49,10,24,16,0,31,10,23,0,0
Q9HC07,284,118,254,54,108,552,273,432,58,216
Q9HC98,0,0,0,0,0,0,0,0,0,0
Q9HCB6,0,0,0,1,0,0,0,0,0,0
Q9HCC6,553,393,295,239,128,421,545,428,79,425
Q9HCD6,0,12,6,0,0,0,10,9,0,0
Q9HCE0,577,292,208,242,288,607,483,565,137,524
Q9HCF6,0,0,0,0,0,0,0,0,0,0
Q9HCG7,662,325,924,262,173,1177,587,2072,120,506
Q9HCI6,0,8,32,0,0,0,19,17,0,0
Q9HCM2,2192,729,1074,706,624,2596,1240,1071,204,811
Q9HCU4,76,2,31,3,0,181,22,51,0,0
Q9HD45,1943,401,1248,292,192,3172,730,1655,244,376
Q9HD67,40,12,21,6,0,96,52,29,29,0
Q9HDZ8,4,248,185,0,0,0,236,140,0,1
Q9HFE7,0,0,0,0,0,0,0,0,0,0
Q9HFV1,0,235,254,0,0,0,108,142,0,0
Q9HGE0,4,828,895,11,0,2,709,553,137,1
Q9HGN7,0,0,0,0,0,0,0,0,0,0
Q9HGQ2,0,8,6,0,0,0,1,2,0,0
Q9HLN1,0,0,0,2,0,0,0,0,0,0
Q9HU55,697,125,370,153,84,2484,380,900,124,234
Q9HYH5,136,42,81,115,76,70,42,56,11,79
Q9I2A0,0,0,0,1,0,0,0,0,0,0
Q9I310,0,9,24,0,0,0,5,8,0,0
Q9I3S3,766,963,1253,196,194,612,1248,977,84,250
Q9I4C8,0,0,0,0,0,0,0,0,0,0
Q9I7F7,66,7,67,17,0,155,21,80,18,0
Q9I7S6,120,42,131,31,54,261,58,147,26,4
Q9I7T7,227,22,94,19,0,274,52,111,10,9
Q9I830,0,0,0,0,0,0,0,0,0,0
Q9I8D0,318,22,142,36,23,519,74,162,0,6
Q9I8D1,86,12,66,10,21,313,44,180,27,7
Q9I8I2,156,18,68,12,4,458,112,351,33,37
Q9I8J6,403,150,91,182,186,351,190,187,110,249
Q9I8T7,99,18,79,28,0,102,38,65,0,13
Q9I923,111,725,669,119,48,66,562,551,0,70
Q9I969,1128,524,517,410,545,1075,811,634,166,632
Q9I993,5,6,1,1,5,2,13,16,0,2
Q9I9H8,66,25,48,23,11,130,19,45,34,4
Q9I9M5,947,549,587,381,716,1443,644,493,177,660
Q9IA00,144,40,199,18,33,431,44,112,53,0
Q9IA05,520,385,345,185,254,321,298,110,140,265
Q9IA06,30,24,12,11,9,12,21,10,0,8
Q9IA76,0,0,0,0,0,0,0,0,0,0
Q9IA79,4166,2805,3146,1215,2423,5323,5095,4888,978,3449
Q9IA95,2862,2116,1457,939,759,1912,876,191,702,1855
Q9IAK4,293,8,709,26,7,790,92,227,223,6
Q9IAL2,17,32,40,5,6,3,31,14,0,23
Q9IAL7,93,36,115,9,0,102,38,133,0,0
Q9IBD1,0,58,97,0,0,0,82,67,1,0
Q9IBG7,176,1028,16,64,246,326,47,294,0,291
Q9J4Z5,231,91,193,43,43,91,62,27,6,35
Q9J516,146,147,137,58,78,270,216,156,52,165
Q9J569,7,697,933,0,0,0,611,751,0,0
Q9JHB3,1039,230,445,219,415,3040,300,621,667,913
Q9JHB5,72,30,34,27,61,83,31,25,16,47
Q9JHC9,6975,2440,4161,1965,1782,8536,7438,3742,1123,3883
Q9JHE4,103,44,160,47,162,20,26,24,0,30
Q9JHN8,127,66,119,62,71,346,239,515,58,213
Q9JHP7,0,25,25,0,0,0,16,27,0,0
Q9JHS4,1067,740,1176,416,330,2517,1952,2979,402,1028
Q9JHU4,0,0,0,0,0,0,0,0,0,0
Q9JHW0,4,526,397,0,23,0,1007,948,0,134
Q9JHZ4,525,110,311,201,69,671,210,363,99,36
Q9JI12,20,65,257,7,8,5,92,21,19,8
Q9JI13,376,89,53,170,113,361,72,83,75,243
Q9JI18,24,4,31,2,0,4,2,16,0,2
Q9JI19,669,395,229,201,116,517,1004,424,68,269
Q9JI70,195,184,84,82,94,176,133,67,10,120
Q9JI74,15,4,10,7,0,27,5,20,0,8
Q9JI85,2248,186,532,484,538,3236,274,1009,266,785
Q9JI90,0,260,255,0,0,0,217,184,0,0
Q9JI93,0,0,0,0,0,0,0,0,21,0
Q9JIA7,39,8,31,9,7,96,15,27,6,4
Q9JIF3,368,71,266,145,176,308,54,323,42,74
Q9JIF7,0,29,83,0,0,0,51,81,0,0
Q9JIH2,280,67,158,82,76,459,99,256,44,92
Q9JIM4,1359,1080,1125,1087,652,714,684,591,90,843
Q9JIQ8,218,191,263,43,95,87,115,82,3,65
Q9JIS1,990,370,581,337,345,594,332,508,116,217
Q9JIT1,468,170,127,217,120,374,287,163,60,202
Q9JIZ9,606,228,696,144,186,2121,274,782,263,293
Q9JJ05,2,6,4,0,0,1,2,0,0,0
Q9JJ09,0,2,3,46,0,0,0,1,239,3
Q9JJ19,2772,1871,2087,1028,1863,2730,2867,2150,477,2000
Q9JJ22,38,3,66,3,11,1,0,0,0,0
